Time,Concentration
2018-07-19 09:00:42,3672.0
2018-07-19 09:00:43,3728.0
2018-07-19 09:00:44,3772.0
2018-07-19 09:00:45,3574.0
2018-07-19 09:00:46,3822.0
2018-07-19 09:00:47,3796.0
2018-07-19 09:00:48,3766.0
2018-07-19 09:00:49,3872.0
2018-07-19 09:00:50,3761.0
2018-07-19 09:00:51,3623.0
2018-07-19 09:00:52,3683.0
2018-07-19 09:00:53,3575.0
2018-07-19 09:00:54,3564.0
2018-07-19 09:00:55,3693.0
2018-07-19 09:00:56,3581.0
2018-07-19 09:00:57,3714.0
2018-07-19 09:00:58,3679.0
2018-07-19 09:00:59,3567.0
2018-07-19 09:01:00,3610.0
2018-07-19 09:01:01,3681.0
2018-07-19 09:01:02,3698.0
2018-07-19 09:01:03,3692.0
2018-07-19 09:01:04,3581.0
2018-07-19 09:01:05,3547.0
2018-07-19 09:01:06,3727.0
2018-07-19 09:01:07,3686.0
2018-07-19 09:01:08,3624.0
2018-07-19 09:01:09,3690.0
2018-07-19 09:01:10,3751.0
2018-07-19 09:01:11,3891.0
2018-07-19 09:01:12,3859.0
2018-07-19 09:01:13,3732.0
2018-07-19 09:01:14,3745.0
2018-07-19 09:01:15,3723.0
2018-07-19 09:01:16,3870.0
2018-07-19 09:01:17,4008.0
2018-07-19 09:01:18,3978.0
2018-07-19 09:01:19,4078.0
2018-07-19 09:01:20,4372.0
2018-07-19 09:01:21,4344.0
2018-07-19 09:01:22,4217.0
2018-07-19 09:01:23,4143.0
2018-07-19 09:01:24,4346.0
2018-07-19 09:01:25,4498.0
2018-07-19 09:01:26,4953.0
2018-07-19 09:01:27,5110.0
2018-07-19 09:01:28,4998.0
2018-07-19 09:01:29,4660.0
2018-07-19 09:01:30,4263.0
2018-07-19 09:01:31,3982.0
2018-07-19 09:01:32,3962.0
2018-07-19 09:01:33,3985.0
2018-07-19 09:01:34,3937.0
2018-07-19 09:01:35,4083.0
2018-07-19 09:01:36,3902.0
2018-07-19 09:01:37,3842.0
2018-07-19 09:01:38,3898.0
2018-07-19 09:01:39,3946.0
2018-07-19 09:01:40,3817.0
2018-07-19 09:01:41,3846.0
2018-07-19 09:01:42,3804.0
2018-07-19 09:01:43,3713.0
2018-07-19 09:01:44,3723.0
2018-07-19 09:01:45,3786.0
2018-07-19 09:01:46,3609.0
2018-07-19 09:01:47,3598.0
2018-07-19 09:01:48,3525.0
2018-07-19 09:01:49,3618.0
2018-07-19 09:01:50,3831.0
2018-07-19 09:01:51,4018.0
2018-07-19 09:01:52,3982.0
2018-07-19 09:01:53,3845.0
2018-07-19 09:01:54,3652.0
2018-07-19 09:01:55,3794.0
2018-07-19 09:01:56,4382.0
2018-07-19 09:01:57,4277.0
2018-07-19 09:01:58,3960.0
2018-07-19 09:01:59,3885.0
2018-07-19 09:02:00,3926.0
2018-07-19 09:02:01,4508.0
2018-07-19 09:02:02,4733.0
2018-07-19 09:02:03,4788.0
2018-07-19 09:02:04,4774.0
2018-07-19 09:02:05,4762.0
2018-07-19 09:02:06,4582.0
2018-07-19 09:02:07,4715.0
2018-07-19 09:02:08,4661.0
2018-07-19 09:02:09,4608.0
2018-07-19 09:02:10,4674.0
2018-07-19 09:02:11,4853.0
2018-07-19 09:02:12,4711.0
2018-07-19 09:02:13,4796.0
2018-07-19 09:02:14,4983.0
2018-07-19 09:02:15,4803.0
2018-07-19 09:02:16,4631.0
2018-07-19 09:02:17,4700.0
2018-07-19 09:02:18,4692.0
2018-07-19 09:02:19,4633.0
2018-07-19 09:02:20,4659.0
2018-07-19 09:02:21,4737.0
2018-07-19 09:02:22,4742.0
2018-07-19 09:02:23,4626.0
2018-07-19 09:02:24,4661.0
2018-07-19 09:02:25,4671.0
2018-07-19 09:02:26,4722.0
2018-07-19 09:02:27,4716.0
2018-07-19 09:02:28,4687.0
2018-07-19 09:02:29,4618.0
2018-07-19 09:02:30,4583.0
2018-07-19 09:02:31,4726.0
2018-07-19 09:02:32,4706.0
2018-07-19 09:02:33,4642.0
2018-07-19 09:02:34,4657.0
2018-07-19 09:02:35,4434.0
2018-07-19 09:02:36,3908.0
2018-07-19 09:02:37,3633.0
2018-07-19 09:02:38,3682.0
2018-07-19 09:02:39,3731.0
2018-07-19 09:02:40,3630.0
2018-07-19 09:02:41,3795.0
2018-07-19 09:02:42,3710.0
2018-07-19 09:02:43,3825.0
2018-07-19 09:02:44,3817.0
2018-07-19 09:02:45,3754.0
2018-07-19 09:02:46,3681.0
2018-07-19 09:02:47,3929.0
2018-07-19 09:02:48,3943.0
2018-07-19 09:02:49,3814.0
2018-07-19 09:02:50,3889.0
2018-07-19 09:02:51,3819.0
2018-07-19 09:02:52,3759.0
2018-07-19 09:02:53,3735.0
2018-07-19 09:02:54,3789.0
2018-07-19 09:02:55,3977.0
2018-07-19 09:02:56,4035.0
2018-07-19 09:02:57,4001.0
2018-07-19 09:02:58,4128.0
2018-07-19 09:02:59,4297.0
2018-07-19 09:03:00,4277.0
2018-07-19 09:03:01,4393.0
2018-07-19 09:03:02,4221.0
2018-07-19 09:03:03,4128.0
2018-07-19 09:03:04,4039.0
2018-07-19 09:03:05,4104.0
2018-07-19 09:03:06,4048.0
2018-07-19 09:03:07,4149.0
2018-07-19 09:03:08,4176.0
2018-07-19 09:03:09,4075.0
2018-07-19 09:03:10,4036.0
2018-07-19 09:03:11,4126.0
2018-07-19 09:03:12,4072.0
2018-07-19 09:03:13,3948.0
2018-07-19 09:03:14,5043.0
2018-07-19 09:03:15,6243.0
2018-07-19 09:03:16,4291.0
2018-07-19 09:03:17,4056.0
2018-07-19 09:03:18,4069.0
2018-07-19 09:03:19,4504.0
2018-07-19 09:03:20,4378.0
2018-07-19 09:03:21,4496.0
2018-07-19 09:03:22,4994.0
2018-07-19 09:03:23,4622.0
2018-07-19 09:03:24,4628.0
2018-07-19 09:03:25,4838.0
2018-07-19 09:03:26,4639.0
2018-07-19 09:03:27,4457.0
2018-07-19 09:03:28,5072.0
2018-07-19 09:03:29,5939.0
2018-07-19 09:03:30,5888.0
2018-07-19 09:03:31,5882.0
2018-07-19 09:03:32,4833.0
2018-07-19 09:03:33,4515.0
2018-07-19 09:03:34,4600.0
2018-07-19 09:03:35,4486.0
2018-07-19 09:03:36,4383.0
2018-07-19 09:03:37,4515.0
2018-07-19 09:03:38,4254.0
2018-07-19 09:03:39,4147.0
2018-07-19 09:03:40,3922.0
2018-07-19 09:03:41,3702.0
2018-07-19 09:03:42,3548.0
2018-07-19 09:03:43,3993.0
2018-07-19 09:03:44,4536.0
2018-07-19 09:03:45,4142.0
2018-07-19 09:03:46,3927.0
2018-07-19 09:03:47,3699.0
2018-07-19 09:03:48,3441.0
2018-07-19 09:03:49,3405.0
2018-07-19 09:03:50,3182.0
2018-07-19 09:03:51,3282.0
2018-07-19 09:03:52,3141.0
2018-07-19 09:03:53,3185.0
2018-07-19 09:03:54,3101.0
2018-07-19 09:03:55,3118.0
2018-07-19 09:03:56,3334.0
2018-07-19 09:03:57,3575.0
2018-07-19 09:03:58,3282.0
2018-07-19 09:03:59,3244.0
2018-07-19 09:04:00,3211.0
2018-07-19 09:04:01,3351.0
2018-07-19 09:04:02,3217.0
2018-07-19 09:04:03,3334.0
2018-07-19 09:04:04,3258.0
2018-07-19 09:04:05,3221.0
2018-07-19 09:04:06,3115.0
2018-07-19 09:04:07,3221.0
2018-07-19 09:04:08,3289.0
2018-07-19 09:04:09,3216.0
2018-07-19 09:04:10,3354.0
2018-07-19 09:04:11,3384.0
2018-07-19 09:04:12,3579.0
2018-07-19 09:04:13,3525.0
2018-07-19 09:04:14,3336.0
2018-07-19 09:04:15,3417.0
2018-07-19 09:04:16,4636.0
2018-07-19 09:04:17,4177.0
2018-07-19 09:04:18,3812.0
2018-07-19 09:04:19,3759.0
2018-07-19 09:04:20,3814.0
2018-07-19 09:04:21,3951.0
2018-07-19 09:04:22,4023.0
2018-07-19 09:04:23,3956.0
2018-07-19 09:04:24,3998.0
2018-07-19 09:04:25,4048.0
2018-07-19 09:04:26,4130.0
2018-07-19 09:04:27,4048.0
2018-07-19 09:04:28,4016.0
2018-07-19 09:04:29,3944.0
2018-07-19 09:04:30,3754.0
2018-07-19 09:04:31,3596.0
2018-07-19 09:05:14,2899.0
2018-07-19 09:05:15,2801.0
2018-07-19 09:05:16,2878.0
2018-07-19 09:05:17,2918.0
2018-07-19 09:05:18,3023.0
2018-07-19 09:05:19,2892.0
2018-07-19 09:05:20,2928.0
2018-07-19 09:05:21,3006.0
2018-07-19 09:05:22,3056.0
2018-07-19 09:05:23,3032.0
2018-07-19 09:05:24,3169.0
2018-07-19 09:05:25,3252.0
2018-07-19 09:05:26,3212.0
2018-07-19 09:05:27,3143.0
2018-07-19 09:05:28,3020.0
2018-07-19 09:05:29,3121.0
2018-07-19 09:05:30,3010.0
2018-07-19 09:05:31,3008.0
2018-07-19 09:05:32,3100.0
2018-07-19 09:05:33,3123.0
2018-07-19 09:05:34,3141.0
2018-07-19 09:05:35,3269.0
2018-07-19 09:05:36,3247.0
2018-07-19 09:05:37,3163.0
2018-07-19 09:05:38,3224.0
2018-07-19 09:05:39,3169.0
2018-07-19 09:05:40,3129.0
2018-07-19 09:05:41,3196.0
2018-07-19 09:05:42,3237.0
2018-07-19 09:05:43,3265.0
2018-07-19 09:05:44,3376.0
2018-07-19 09:05:45,3259.0
2018-07-19 09:05:46,3250.0
2018-07-19 09:05:47,3243.0
2018-07-19 09:05:48,3187.0
2018-07-19 09:05:49,3168.0
2018-07-19 09:05:50,3236.0
2018-07-19 09:05:51,3224.0
2018-07-19 09:05:52,3282.0
2018-07-19 09:05:53,3317.0
2018-07-19 09:05:54,3219.0
2018-07-19 09:05:55,3377.0
2018-07-19 09:05:56,3293.0
2018-07-19 09:05:57,3287.0
2018-07-19 09:05:58,3300.0
2018-07-19 09:05:59,3312.0
2018-07-19 09:06:00,3374.0
2018-07-19 09:06:01,3353.0
2018-07-19 09:06:02,3297.0
2018-07-19 09:06:03,3401.0
2018-07-19 09:06:04,3539.0
2018-07-19 09:06:05,3474.0
2018-07-19 09:06:06,3746.0
2018-07-19 09:06:07,3403.0
2018-07-19 09:06:08,3491.0
2018-07-19 09:06:09,3492.0
2018-07-19 09:06:10,3365.0
2018-07-19 09:06:11,3392.0
2018-07-19 09:06:12,3272.0
2018-07-19 09:06:13,3422.0
2018-07-19 09:06:14,3334.0
2018-07-19 09:06:15,3428.0
2018-07-19 09:06:16,3440.0
2018-07-19 09:06:17,3511.0
2018-07-19 09:06:18,3380.0
2018-07-19 09:06:19,3499.0
2018-07-19 09:06:20,3518.0
2018-07-19 09:06:21,3508.0
2018-07-19 09:06:22,3507.0
2018-07-19 09:06:23,3620.0
2018-07-19 09:06:24,3513.0
2018-07-19 09:06:25,3572.0
2018-07-19 09:06:26,3396.0
2018-07-19 09:06:27,3556.0
2018-07-19 09:06:28,3503.0
2018-07-19 09:06:29,3516.0
2018-07-19 09:06:30,3852.0
2018-07-19 09:06:31,3885.0
2018-07-19 09:06:32,3884.0
2018-07-19 09:06:33,3713.0
2018-07-19 09:06:34,3568.0
2018-07-19 09:06:35,3636.0
2018-07-19 09:06:36,3771.0
2018-07-19 09:06:37,3721.0
2018-07-19 09:06:38,3930.0
2018-07-19 09:06:39,3924.0
2018-07-19 09:06:40,4025.0
2018-07-19 09:06:41,3939.0
2018-07-19 09:06:42,3877.0
2018-07-19 09:06:43,3786.0
2018-07-19 09:06:44,3770.0
2018-07-19 09:06:45,3693.0
2018-07-19 09:06:46,3854.0
2018-07-19 09:06:47,3794.0
2018-07-19 09:06:48,4146.0
2018-07-19 09:06:49,3946.0
2018-07-19 09:06:50,3911.0
2018-07-19 09:06:51,3836.0
2018-07-19 09:06:52,3912.0
2018-07-19 09:06:53,3693.0
2018-07-19 09:06:54,3730.0
2018-07-19 09:06:55,4113.0
2018-07-19 09:06:56,4078.0
2018-07-19 09:06:57,4000.0
2018-07-19 09:06:58,4079.0
2018-07-19 09:06:59,3946.0
2018-07-19 09:07:00,3913.0
2018-07-19 09:07:01,3904.0
2018-07-19 09:07:02,3819.0
2018-07-19 09:07:03,3651.0
2018-07-19 09:07:04,3483.0
2018-07-19 09:07:05,3361.0
2018-07-19 09:07:06,9551.0
2018-07-19 09:07:07,16632.0
2018-07-19 09:07:08,11642.0
2018-07-19 09:07:09,6320.0
2018-07-19 09:07:10,7943.0
2018-07-19 09:07:11,7417.0
2018-07-19 09:07:12,6245.0
2018-07-19 09:07:13,6192.0
2018-07-19 09:07:14,6814.0
2018-07-19 09:07:15,8214.0
2018-07-19 09:07:16,7374.0
2018-07-19 09:07:17,6919.0
2018-07-19 09:07:18,8404.0
2018-07-19 09:07:19,7072.0
2018-07-19 09:07:20,5485.0
2018-07-19 09:07:21,4039.0
2018-07-19 09:07:22,3923.0
2018-07-19 09:07:23,4102.0
2018-07-19 09:07:24,4226.0
2018-07-19 09:07:25,4578.0
2018-07-19 09:07:26,3837.0
2018-07-19 09:07:27,3453.0
2018-07-19 09:07:28,3430.0
2018-07-19 09:07:29,3450.0
2018-07-19 09:07:30,3326.0
2018-07-19 09:07:31,3395.0
2018-07-19 09:07:32,3319.0
2018-07-19 09:07:33,3586.0
2018-07-19 09:07:34,3706.0
2018-07-19 09:07:35,3546.0
2018-07-19 09:07:36,3462.0
2018-07-19 09:07:37,3351.0
2018-07-19 09:07:38,3255.0
2018-07-19 09:07:39,3556.0
2018-07-19 09:07:40,4940.0
2018-07-19 09:07:41,5279.0
2018-07-19 09:07:42,3675.0
2018-07-19 09:07:43,3390.0
2018-07-19 09:07:44,3384.0
2018-07-19 09:07:45,3379.0
2018-07-19 09:07:46,3374.0
2018-07-19 09:07:47,3318.0
2018-07-19 09:07:48,3264.0
2018-07-19 09:07:49,3355.0
2018-07-19 09:07:50,3377.0
2018-07-19 09:07:51,3322.0
2018-07-19 09:07:52,3347.0
2018-07-19 09:07:53,3294.0
2018-07-19 09:07:54,3281.0
2018-07-19 09:07:55,3392.0
2018-07-19 09:07:56,3684.0
2018-07-19 09:07:57,5000.0
2018-07-19 09:07:58,4755.0
2018-07-19 09:07:59,4583.0
2018-07-19 09:08:00,3714.0
2018-07-19 09:08:01,3407.0
2018-07-19 09:08:02,3430.0
2018-07-19 09:08:03,3489.0
2018-07-19 09:08:04,3398.0
2018-07-19 09:08:05,3436.0
2018-07-19 09:08:06,3364.0
2018-07-19 09:08:07,3374.0
2018-07-19 09:08:08,3302.0
2018-07-19 09:08:09,3346.0
2018-07-19 09:08:10,3390.0
2018-07-19 09:08:11,3458.0
2018-07-19 09:08:12,3368.0
2018-07-19 09:08:13,3494.0
2018-07-19 09:08:14,3453.0
2018-07-19 09:08:15,3417.0
2018-07-19 09:08:16,3517.0
2018-07-19 09:08:17,3655.0
2018-07-19 09:08:18,3626.0
2018-07-19 09:08:19,3455.0
2018-07-19 09:08:20,3398.0
2018-07-19 09:08:21,3427.0
2018-07-19 09:08:22,3572.0
2018-07-19 09:08:23,3504.0
2018-07-19 09:08:24,3674.0
2018-07-19 09:08:25,3768.0
2018-07-19 09:08:26,3673.0
2018-07-19 09:08:27,3825.0
2018-07-19 09:08:28,3799.0
2018-07-19 09:08:29,3836.0
2018-07-19 09:08:30,3864.0
2018-07-19 09:08:31,3843.0
2018-07-19 09:08:32,3794.0
2018-07-19 09:08:33,3824.0
2018-07-19 09:08:34,3855.0
2018-07-19 09:08:35,3786.0
2018-07-19 09:08:36,3853.0
2018-07-19 09:08:37,3718.0
2018-07-19 09:08:38,3729.0
2018-07-19 09:08:39,3704.0
2018-07-19 09:08:40,3727.0
2018-07-19 09:08:41,3751.0
2018-07-19 09:08:42,3782.0
2018-07-19 09:08:43,3828.0
2018-07-19 09:08:44,3730.0
2018-07-19 09:08:45,3702.0
2018-07-19 09:08:46,3645.0
2018-07-19 09:08:47,3703.0
2018-07-19 09:08:48,3667.0
2018-07-19 09:08:49,3692.0
2018-07-19 09:08:50,3630.0
2018-07-19 09:08:51,3624.0
2018-07-19 09:08:52,3617.0
2018-07-19 09:08:53,3665.0
2018-07-19 09:08:54,3767.0
2018-07-19 09:08:55,3667.0
2018-07-19 09:08:56,3645.0
2018-07-19 09:08:57,3909.0
2018-07-19 09:08:58,3778.0
2018-07-19 09:08:59,3727.0
2018-07-19 09:09:00,3798.0
2018-07-19 09:09:01,3718.0
2018-07-19 09:09:02,3898.0
2018-07-19 09:09:03,3789.0
2018-07-19 09:09:04,3994.0
2018-07-19 09:09:05,4143.0
2018-07-19 09:09:06,3878.0
2018-07-19 09:09:07,3956.0
2018-07-19 09:09:08,4030.0
2018-07-19 09:09:09,3890.0
2018-07-19 09:09:10,3915.0
2018-07-19 09:09:11,3890.0
2018-07-19 09:09:12,3958.0
2018-07-19 09:09:13,3978.0
2018-07-19 09:09:14,4029.0
2018-07-19 09:09:15,3969.0
2018-07-19 09:09:16,4055.0
2018-07-19 09:09:17,4088.0
2018-07-19 09:09:18,4008.0
2018-07-19 09:09:19,3875.0
2018-07-19 09:09:20,3842.0
2018-07-19 09:09:21,3804.0
2018-07-19 09:09:22,3865.0
2018-07-19 09:09:23,3916.0
2018-07-19 09:09:24,3989.0
2018-07-19 09:09:25,3814.0
2018-07-19 09:09:26,3880.0
2018-07-19 09:09:27,3943.0
2018-07-19 09:09:28,3944.0
2018-07-19 09:09:29,3873.0
2018-07-19 09:09:30,3896.0
2018-07-19 09:09:31,3978.0
2018-07-19 09:09:32,3857.0
2018-07-19 09:09:33,3664.0
2018-07-19 09:09:34,3746.0
2018-07-19 09:09:35,3609.0
2018-07-19 09:09:36,3676.0
2018-07-19 09:09:37,3781.0
2018-07-19 09:09:38,3629.0
2018-07-19 09:09:39,3833.0
2018-07-19 09:09:40,3886.0
2018-07-19 09:09:41,3770.0
2018-07-19 09:09:42,3828.0
2018-07-19 09:09:43,3718.0
2018-07-19 09:09:44,3769.0
2018-07-19 09:09:45,3777.0
2018-07-19 09:09:46,3721.0
2018-07-19 09:09:47,3805.0
2018-07-19 09:09:48,3918.0
2018-07-19 09:09:49,3825.0
2018-07-19 09:09:50,3841.0
2018-07-19 09:09:51,3748.0
2018-07-19 09:09:52,3807.0
2018-07-19 09:09:53,3872.0
2018-07-19 09:09:54,3884.0
2018-07-19 09:09:55,3850.0
2018-07-19 09:09:56,3703.0
2018-07-19 09:09:57,3766.0
2018-07-19 09:09:58,3690.0
2018-07-19 09:09:59,3765.0
2018-07-19 09:10:00,3967.0
2018-07-19 09:10:01,3963.0
2018-07-19 09:10:02,3727.0
2018-07-19 09:10:03,3791.0
2018-07-19 09:10:04,3833.0
2018-07-19 09:10:05,3820.0
2018-07-19 09:10:06,3728.0
2018-07-19 09:10:07,3790.0
2018-07-19 09:10:08,3744.0
2018-07-19 09:10:09,3681.0
2018-07-19 09:10:10,3730.0
2018-07-19 09:10:11,3706.0
2018-07-19 09:10:12,3696.0
2018-07-19 09:10:13,3748.0
2018-07-19 09:10:14,3627.0
2018-07-19 09:10:15,3656.0
2018-07-19 09:10:16,3676.0
2018-07-19 09:10:17,3612.0
2018-07-19 09:10:18,3331.0
2018-07-19 09:10:19,3603.0
2018-07-19 09:10:20,3587.0
2018-07-19 09:10:21,3769.0
2018-07-19 09:10:22,3599.0
2018-07-19 09:10:23,3767.0
2018-07-19 09:10:24,3734.0
2018-07-19 09:10:25,3645.0
2018-07-19 09:10:26,3685.0
2018-07-19 09:10:27,3662.0
2018-07-19 09:10:28,3577.0
2018-07-19 09:10:29,3646.0
2018-07-19 09:10:30,3610.0
2018-07-19 09:10:31,3702.0
2018-07-19 09:10:32,3537.0
2018-07-19 09:10:33,3569.0
2018-07-19 09:10:34,3536.0
2018-07-19 09:10:35,3623.0
2018-07-19 09:10:36,3600.0
2018-07-19 09:10:37,3835.0
2018-07-19 09:10:38,4604.0
2018-07-19 09:10:39,4181.0
2018-07-19 09:10:40,4005.0
2018-07-19 09:10:41,3851.0
2018-07-19 09:10:42,3973.0
2018-07-19 09:10:43,3979.0
2018-07-19 09:10:44,3920.0
2018-07-19 09:10:45,3859.0
2018-07-19 09:10:46,3785.0
2018-07-19 09:10:47,3716.0
2018-07-19 09:10:48,3796.0
2018-07-19 09:10:49,3721.0
2018-07-19 09:10:50,3797.0
2018-07-19 09:10:51,3822.0
2018-07-19 09:10:52,3832.0
2018-07-19 09:10:53,3738.0
2018-07-19 09:10:54,3772.0
2018-07-19 09:10:55,3807.0
2018-07-19 09:10:56,3719.0
2018-07-19 09:10:57,3696.0
2018-07-19 09:10:58,3763.0
2018-07-19 09:10:59,3935.0
2018-07-19 09:11:00,3968.0
2018-07-19 09:11:01,4583.0
2018-07-19 09:11:02,7361.0
2018-07-19 09:11:03,17848.0
2018-07-19 09:11:04,20696.0
2018-07-19 09:11:05,16952.0
2018-07-19 09:11:06,17373.0
2018-07-19 09:11:07,17724.0
2018-07-19 09:11:08,18302.0
2018-07-19 09:11:09,14291.0
2018-07-19 09:11:10,13862.0
2018-07-19 09:11:11,14563.0
2018-07-19 09:11:12,12426.0
2018-07-19 09:11:13,14867.0
2018-07-19 09:11:14,13371.0
2018-07-19 09:11:15,11249.0
2018-07-19 09:11:16,10421.0
2018-07-19 09:11:17,10284.0
2018-07-19 09:11:18,11997.0
2018-07-19 09:11:19,14069.0
2018-07-19 09:11:20,14939.0
2018-07-19 09:11:21,19475.0
2018-07-19 09:11:22,21709.0
2018-07-19 09:11:23,21232.0
2018-07-19 09:11:24,18843.0
2018-07-19 09:11:25,9624.0
2018-07-19 09:11:26,7506.0
2018-07-19 09:11:27,6410.0
2018-07-19 09:11:28,5245.0
2018-07-19 09:11:29,4660.0
2018-07-19 09:11:30,5223.0
2018-07-19 09:11:31,6487.0
2018-07-19 09:11:32,5435.0
2018-07-19 09:11:33,4852.0
2018-07-19 09:11:34,4647.0
2018-07-19 09:11:35,4799.0
2018-07-19 09:11:36,4533.0
2018-07-19 09:11:37,4565.0
2018-07-19 09:11:38,4766.0
2018-07-19 09:11:39,10990.0
2018-07-19 09:11:40,15540.0
2018-07-19 09:11:41,14954.0
2018-07-19 09:11:42,18114.0
2018-07-19 09:11:43,16511.0
2018-07-19 09:11:44,6437.0
2018-07-19 09:11:45,5850.0
2018-07-19 09:11:46,7510.0
2018-07-19 09:11:47,7875.0
2018-07-19 09:11:48,8396.0
2018-07-19 09:11:49,7934.0
2018-07-19 09:11:50,11006.0
2018-07-19 09:11:51,10169.0
2018-07-19 09:11:52,7999.0
2018-07-19 09:11:53,5703.0
2018-07-19 09:11:54,6218.0
2018-07-19 09:11:55,6769.0
2018-07-19 09:11:56,6977.0
2018-07-19 09:11:57,6726.0
2018-07-19 09:11:58,6249.0
2018-07-19 09:11:59,7524.0
2018-07-19 09:12:00,9971.0
2018-07-19 09:12:01,10389.0
2018-07-19 09:12:02,12181.0
2018-07-19 09:12:03,12554.0
2018-07-19 09:12:04,10325.0
2018-07-19 09:12:05,12034.0
2018-07-19 09:12:06,12745.0
2018-07-19 09:12:07,11108.0
2018-07-19 09:12:08,9637.0
2018-07-19 09:12:09,10219.0
2018-07-19 09:12:10,9797.0
2018-07-19 09:12:11,8047.0
2018-07-19 09:12:12,8429.0
2018-07-19 09:12:13,9778.0
2018-07-19 09:12:14,9489.0
2018-07-19 09:12:15,8375.0
2018-07-19 09:12:16,6992.0
2018-07-19 09:12:17,12213.0
2018-07-19 09:12:18,19217.0
2018-07-19 09:12:19,8319.0
2018-07-19 09:12:20,10373.0
2018-07-19 09:12:21,23334.0
2018-07-19 09:12:22,12447.0
2018-07-19 09:12:23,12260.0
2018-07-19 09:12:24,11595.0
2018-07-19 09:12:25,7134.0
2018-07-19 09:12:26,6595.0
2018-07-19 09:12:27,5905.0
2018-07-19 09:12:28,5653.0
2018-07-19 09:12:29,5551.0
2018-07-19 09:12:30,5265.0
2018-07-19 09:12:31,5023.0
2018-07-19 09:12:32,4676.0
2018-07-19 09:12:33,5050.0
2018-07-19 09:12:34,5414.0
2018-07-19 09:12:35,5447.0
2018-07-19 09:12:36,5615.0
2018-07-19 09:12:37,5698.0
2018-07-19 09:12:38,6046.0
2018-07-19 09:12:39,5927.0
2018-07-19 09:12:40,5776.0
2018-07-19 09:12:41,5499.0
2018-07-19 09:12:42,6339.0
2018-07-19 09:12:43,6139.0
2018-07-19 09:12:44,6882.0
2018-07-19 09:12:45,6634.0
2018-07-19 09:12:46,6904.0
2018-07-19 09:12:47,7453.0
2018-07-19 09:12:48,8199.0
2018-07-19 09:12:49,9820.0
2018-07-19 09:12:50,8134.0
2018-07-19 09:12:51,8017.0
2018-07-19 09:12:52,8389.0
2018-07-19 09:12:53,8057.0
2018-07-19 09:12:54,8706.0
2018-07-19 09:12:55,8403.0
2018-07-19 09:12:56,8671.0
2018-07-19 09:12:57,8793.0
2018-07-19 09:12:58,10517.0
2018-07-19 09:12:59,10685.0
2018-07-19 09:13:00,12012.0
2018-07-19 09:13:01,13450.0
2018-07-19 09:13:02,12114.0
2018-07-19 09:13:03,7017.0
2018-07-19 09:13:04,8777.0
2018-07-19 09:13:05,11971.0
2018-07-19 09:13:06,11899.0
2018-07-19 09:13:07,12006.0
2018-07-19 09:13:08,12198.0
2018-07-19 09:13:09,11779.0
2018-07-19 09:13:10,12159.0
2018-07-19 09:13:11,14373.0
2018-07-19 09:13:12,12933.0
2018-07-19 09:13:13,12532.0
2018-07-19 09:13:14,11737.0
2018-07-19 09:13:15,11275.0
2018-07-19 09:13:16,13218.0
2018-07-19 09:13:17,13747.0
2018-07-19 09:13:18,13532.0
2018-07-19 09:13:19,13685.0
2018-07-19 09:13:20,13671.0
2018-07-19 09:13:21,13534.0
2018-07-19 09:13:22,13206.0
2018-07-19 09:13:23,12971.0
2018-07-19 09:13:24,13190.0
2018-07-19 09:13:25,12447.0
2018-07-19 09:13:26,12397.0
2018-07-19 09:13:27,13592.0
2018-07-19 09:13:28,12164.0
2018-07-19 09:13:29,10646.0
2018-07-19 09:13:30,11361.0
2018-07-19 09:13:31,12689.0
2018-07-19 09:13:32,13369.0
2018-07-19 09:13:33,14134.0
2018-07-19 09:13:34,13430.0
2018-07-19 09:13:35,14296.0
2018-07-19 09:13:36,13741.0
2018-07-19 09:13:37,14869.0
2018-07-19 09:13:38,14140.0
2018-07-19 09:13:39,10676.0
2018-07-19 09:13:40,11279.0
2018-07-19 09:13:41,12177.0
2018-07-19 09:13:42,11591.0
2018-07-19 09:13:43,10954.0
2018-07-19 09:13:44,11497.0
2018-07-19 09:13:45,11837.0
2018-07-19 09:13:46,12145.0
2018-07-19 09:13:47,11436.0
2018-07-19 09:13:48,11992.0
2018-07-19 09:13:49,13056.0
2018-07-19 09:13:50,13929.0
2018-07-19 09:13:51,13587.0
2018-07-19 09:13:52,13974.0
2018-07-19 09:13:53,14076.0
2018-07-19 09:13:54,12958.0
2018-07-19 09:13:55,11875.0
2018-07-19 09:13:56,12434.0
2018-07-19 09:13:57,13034.0
2018-07-19 09:13:58,12549.0
2018-07-19 09:13:59,11997.0
2018-07-19 09:14:00,11537.0
2018-07-19 09:14:01,12814.0
2018-07-19 09:14:02,10967.0
2018-07-19 09:14:03,9800.0
2018-07-19 09:14:04,9360.0
2018-07-19 09:14:05,9504.0
2018-07-19 09:14:06,11314.0
2018-07-19 09:14:07,11557.0
2018-07-19 09:14:08,10838.0
2018-07-19 09:14:09,9834.0
2018-07-19 09:14:10,9486.0
2018-07-19 09:14:11,9506.0
2018-07-19 09:14:12,9911.0
2018-07-19 09:14:13,9397.0
2018-07-19 09:14:14,9055.0
2018-07-19 09:14:15,9177.0
2018-07-19 09:14:16,9021.0
2018-07-19 09:14:17,9841.0
2018-07-19 09:14:18,9545.0
2018-07-19 09:14:19,8505.0
2018-07-19 09:14:20,11717.0
